level,trim_-2.0,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_2.0,trim_3.0,trim_4.0,trim_5.0,trim_6.0,trim_7.0,trim_8.0
9.950000000000001,0.0363,0.020050000000000002,0.011,0.0,-0.011,-0.022949999999999998,-0.0478,-0.0746,-0.10239999999999999,-0.13115000000000002,-0.16085,-0.1906,-0.2213
9.96,0.036239999999999994,0.02004,0.011,0.0,-0.011,-0.02296,-0.04784,-0.07468,-0.10252,-0.13132,-0.16108,-0.19088,-0.22164
9.97,0.03618,0.02003,0.011,0.0,-0.011,-0.02297,-0.04788,-0.07476,-0.10264,-0.13149,-0.16131,-0.19116,-0.22198
9.98,0.03612,0.02002,0.011,0.0,-0.011,-0.02298,-0.047920000000000004,-0.07484,-0.10275999999999999,-0.13166,-0.16154000000000002,-0.19144,-0.22232000000000002
9.99,0.036059999999999995,0.02001,0.011,0.0,-0.011,-0.02299,-0.04796,-0.07492,-0.10288,-0.13183,-0.16177,-0.19172,-0.22266
10.0,0.036,0.02,0.011,0.0,-0.011,-0.023,-0.048,-0.075,-0.103,-0.132,-0.162,-0.192,-0.223
10.01,0.03463636363636363,0.019818181818181818,0.010909090909090908,0.0,-0.01109090909090909,-0.02309090909090909,-0.048363636363636366,-0.07554545454545454,-0.10381818181818181,-0.1330909090909091,-0.16327272727272726,-0.19345454545454546,-0.22463636363636363
10.02,0.03327272727272727,0.019636363636363636,0.010818181818181817,0.0,-0.011181818181818182,-0.023181818181818182,-0.04872727272727273,-0.07609090909090908,-0.10463636363636364,-0.13418181818181818,-0.16454545454545455,-0.19490909090909092,-0.22627272727272726
10.03,0.03190909090909091,0.019454545454545454,0.010727272727272728,0.0,-0.011272727272727273,-0.02327272727272727,-0.04909090909090909,-0.07663636363636364,-0.10545454545454545,-0.13527272727272727,-0.1658181818181818,-0.19636363636363635,-0.22790909090909092
10.040000000000001,0.030545454545454542,0.01927272727272727,0.010636363636363637,0.0,-0.011363636363636364,-0.023363636363636364,-0.04945454545454545,-0.07718181818181818,-0.10627272727272727,-0.13636363636363635,-0.1670909090909091,-0.1978181818181818,-0.22954545454545455
10.05,0.02918181818181818,0.01909090909090909,0.010545454545454545,0.0,-0.011454545454545455,-0.023454545454545454,-0.04981818181818182,-0.07772727272727273,-0.10709090909090908,-0.13745454545454544,-0.16836363636363635,-0.19927272727272727,-0.23118181818181818
10.06,0.02781818181818182,0.01890909090909091,0.010454545454545454,0.0,-0.011545454545454545,-0.023545454545454546,-0.05018181818181818,-0.07827272727272727,-0.10790909090909091,-0.13854545454545455,-0.16963636363636364,-0.20072727272727273,-0.2328181818181818
10.07,0.026454545454545453,0.018727272727272728,0.010363636363636363,0.0,-0.011636363636363636,-0.023636363636363636,-0.050545454545454546,-0.07881818181818182,-0.10872727272727273,-0.13963636363636364,-0.1709090909090909,-0.20218181818181818,-0.23445454545454544
10.08,0.02509090909090909,0.018545454545454546,0.010272727272727272,0.0,-0.011727272727272727,-0.02372727272727273,-0.05090909090909091,-0.07936363636363636,-0.10954545454545454,-0.14072727272727273,-0.17218181818181819,-0.20363636363636364,-0.23609090909090907
10.09,0.02372727272727273,0.018363636363636363,0.010181818181818183,0.0,-0.011818181818181818,-0.023818181818181818,-0.05127272727272727,-0.07990909090909092,-0.11036363636363636,-0.14181818181818182,-0.17345454545454544,-0.20509090909090907,-0.23772727272727273
10.1,0.022363636363636363,0.01818181818181818,0.010090909090909091,0.0,-0.011909090909090909,-0.02390909090909091,-0.05163636363636363,-0.08045454545454546,-0.11118181818181819,-0.1429090909090909,-0.17472727272727273,-0.20654545454545453,-0.23936363636363636
10.11,0.021,0.018,0.01,0.0,-0.012,-0.024,-0.052,-0.081,-0.112,-0.144,-0.176,-0.208,-0.241
10.120000000000001,0.0175,0.0165,0.01,0.0,-0.012,-0.0245,-0.053,-0.0825,-0.1135,-0.1455,-0.178,-0.2105,-0.2435
10.13,0.014,0.015,0.01,0.0,-0.012,-0.025,-0.054,-0.084,-0.115,-0.147,-0.18,-0.213,-0.246
10.14,0.0085,0.0115,0.009000000000000001,0.0,-0.012,-0.025500000000000002,-0.055,-0.086,-0.1175,-0.1495,-0.182,-0.215,-0.248
10.15,0.003,0.008,0.008,0.0,-0.012,-0.026,-0.056,-0.088,-0.12,-0.152,-0.184,-0.217,-0.25
10.16,-0.0015000000000000005,0.0034999999999999996,0.005,0.0,-0.012,-0.027,-0.057999999999999996,-0.09,-0.122,-0.154,-0.1865,-0.2195,-0.2525
10.17,-0.006,-0.001,0.002,0.0,-0.012,-0.028,-0.06,-0.092,-0.124,-0.156,-0.189,-0.222,-0.255
10.18,-0.013,-0.006,-0.002,0.0,-0.015,-0.031,-0.063,-0.094,-0.126,-0.159,-0.191,-0.224,-0.257
10.19,-0.013,-0.006,-0.002,0.0,-0.015,-0.031,-0.063,-0.094,-0.126,-0.159,-0.191,-0.224,-0.257
10.200000000000001,-0.013,-0.006,-0.002,0.0,-0.015,-0.031,-0.063,-0.094,-0.126,-0.159,-0.191,-0.224,-0.257
