level,trim_-2.0,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_2.0,trim_3.0,trim_4.0,trim_5.0,trim_6.0,trim_7.0,trim_8.0
3.72,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1253,-0.14529999999999998,-0.1663
3.73,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125325,-0.14532499999999998,-0.166325
3.74,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12535,-0.14534999999999998,-0.16635
3.75,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12537500000000001,-0.14537499999999998,-0.166375
3.7600000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1254,-0.1454,-0.16640000000000002
3.77,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125425,-0.145425,-0.16642500000000002
3.7800000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12545,-0.14545,-0.16645000000000001
3.79,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125475,-0.145475,-0.166475
3.8000000000000003,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1255,-0.1455,-0.1665
3.81,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125525,-0.145525,-0.166525
3.8200000000000003,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12555,-0.14554999999999998,-0.16655
3.83,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125575,-0.14557499999999998,-0.166575
3.84,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1256,-0.14559999999999998,-0.1666
3.85,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125625,-0.145625,-0.16662500000000002
3.86,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12565,-0.14565,-0.16665000000000002
3.87,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125675,-0.145675,-0.16667500000000002
3.88,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1257,-0.1457,-0.16670000000000001
3.89,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125725,-0.145725,-0.166725
3.9,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12575,-0.14575,-0.16675
3.91,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125775,-0.145775,-0.166775
3.92,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1258,-0.14579999999999999,-0.1668
3.93,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125825,-0.14582499999999998,-0.166825
3.94,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12585,-0.14584999999999998,-0.16685
3.95,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12587500000000001,-0.14587499999999998,-0.166875
3.96,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1259,-0.1459,-0.16690000000000002
3.97,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125925,-0.145925,-0.16692500000000002
3.98,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12595,-0.14595,-0.16695000000000002
3.99,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125975,-0.145975,-0.166975
4.0,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.126,-0.146,-0.167
4.01,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042010000000000006,-0.06301,-0.08401,-0.10500999999999999,-0.12601,-0.14603,-0.16703
4.0200000000000005,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04202,-0.06302,-0.08402000000000001,-0.10502,-0.12602,-0.14606,-0.16706000000000001
4.03,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042030000000000005,-0.06303,-0.08403000000000001,-0.10503,-0.12603,-0.14609,-0.16709000000000002
4.04,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04204,-0.06304,-0.08404,-0.10504,-0.12604,-0.14612,-0.16712000000000002
4.05,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042050000000000004,-0.06305,-0.08405,-0.10504999999999999,-0.12605,-0.14615,-0.16715000000000002
4.0600000000000005,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04206,-0.06306,-0.08406000000000001,-0.10506,-0.12606,-0.14618,-0.16718000000000002
4.07,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04207,-0.06307,-0.08407,-0.10507,-0.12607,-0.14620999999999998,-0.16721
4.08,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04208,-0.06308,-0.08408,-0.10507999999999999,-0.12608,-0.14623999999999998,-0.16724
4.09,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04209,-0.06309000000000001,-0.08409000000000001,-0.10509,-0.12609,-0.14626999999999998,-0.16727
4.1,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.0421,-0.0631,-0.08410000000000001,-0.1051,-0.1261,-0.14629999999999999,-0.1673
4.11,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04211,-0.06311,-0.08411,-0.10511,-0.12611,-0.14633,-0.16733
4.12,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042120000000000005,-0.06312,-0.08412,-0.10511999999999999,-0.12612,-0.14636,-0.16736
4.13,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04213,-0.06313,-0.08413000000000001,-0.10513,-0.12613,-0.14639,-0.16739
4.14,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042140000000000004,-0.06314,-0.08414,-0.10514,-0.12614,-0.14642,-0.16742
4.15,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04215,-0.06315,-0.08415,-0.10515,-0.12615,-0.14645,-0.16745000000000002
4.16,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04216,-0.06316,-0.08416,-0.10515999999999999,-0.12616,-0.14648,-0.16748000000000002
4.17,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04217,-0.06317,-0.08417000000000001,-0.10517,-0.12617,-0.14651,-0.16751000000000002
4.18,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04218,-0.06318,-0.08418,-0.10518,-0.12618000000000001,-0.14654,-0.16754000000000002
4.19,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04219,-0.06319,-0.08419,-0.10518999999999999,-0.12619,-0.14656999999999998,-0.16757
4.2,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.0422,-0.0632,-0.08420000000000001,-0.1052,-0.1262,-0.14659999999999998,-0.1676
4.21,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042210000000000004,-0.06321,-0.08421000000000001,-0.10521,-0.12621,-0.14662999999999998,-0.16763
4.22,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04222,-0.06322,-0.08422,-0.10522,-0.12622,-0.14665999999999998,-0.16766
4.23,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042230000000000004,-0.06323,-0.08423,-0.10522999999999999,-0.12623,-0.14669,-0.16769
4.24,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04224,-0.06324,-0.08424000000000001,-0.10524,-0.12624,-0.14672,-0.16772
4.25,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04225,-0.06325,-0.08425,-0.10525,-0.12625,-0.14675,-0.16775
4.26,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04226,-0.06326,-0.08426,-0.10525999999999999,-0.12626,-0.14678,-0.16778
4.2700000000000005,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04227,-0.06327,-0.08427000000000001,-0.10527,-0.12627,-0.14681,-0.16781000000000001
4.28,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04228,-0.06328,-0.08428000000000001,-0.10528,-0.12628,-0.14684,-0.16784000000000002
4.29,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04229,-0.06329,-0.08429,-0.10529,-0.12629,-0.14687,-0.16787000000000002
4.3,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042300000000000004,-0.0633,-0.0843,-0.10529999999999999,-0.1263,-0.1469,-0.16790000000000002
4.3100000000000005,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04231,-0.06331,-0.08431000000000001,-0.10531,-0.12631,-0.14693,-0.16793000000000002
4.32,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04232,-0.06332,-0.08432,-0.10532,-0.12632,-0.14695999999999998,-0.16796
4.33,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04233,-0.06333,-0.08433,-0.10533,-0.12633,-0.14698999999999998,-0.16799
4.34,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04234,-0.06334000000000001,-0.08434000000000001,-0.10534,-0.12634,-0.14701999999999998,-0.16802
4.3500000000000005,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04235,-0.06335,-0.08435000000000001,-0.10535,-0.12635,-0.14705,-0.16805
4.36,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04236,-0.06336,-0.08436,-0.10536,-0.12636,-0.14708,-0.16808
4.37,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04237,-0.06337,-0.08437,-0.10536999999999999,-0.12637,-0.14711,-0.16811
4.38,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04238,-0.06338,-0.08438000000000001,-0.10538,-0.12638,-0.14714,-0.16814
4.39,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04239,-0.06339,-0.08439,-0.10539,-0.12639,-0.14717,-0.16817000000000001
4.4,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.0424,-0.0634,-0.0844,-0.1054,-0.1264,-0.1472,-0.16820000000000002
4.41,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04241,-0.06341,-0.08441,-0.10540999999999999,-0.12641,-0.14723,-0.16823000000000002
4.42,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04242,-0.06342,-0.08442000000000001,-0.10542,-0.12642,-0.14726,-0.16826000000000002
4.43,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04243,-0.06343,-0.08443,-0.10543,-0.12643000000000001,-0.14729,-0.16829000000000002
4.44,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04244,-0.06344,-0.08444,-0.10543999999999999,-0.12644,-0.14731999999999998,-0.16832
4.45,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04245,-0.06345,-0.08445000000000001,-0.10545,-0.12645,-0.14734999999999998,-0.16835
4.46,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04246,-0.06346,-0.08446000000000001,-0.10546,-0.12646,-0.14737999999999998,-0.16838
4.47,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04247,-0.06347,-0.08447,-0.10547,-0.12647,-0.14740999999999999,-0.16841
4.48,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04248,-0.06348,-0.08448,-0.10547999999999999,-0.12648,-0.14744,-0.16844
4.49,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04249,-0.06349,-0.08449000000000001,-0.10549,-0.12649,-0.14747,-0.16847
4.5,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042499999999999996,-0.0635,-0.0845,-0.1055,-0.1265,-0.1475,-0.1685
4.51,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04251,-0.06351,-0.08451,-0.10550999999999999,-0.12651,-0.14753,-0.16853
4.5200000000000005,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04252,-0.06352000000000001,-0.08452000000000001,-0.10552,-0.12652,-0.14756,-0.16856000000000002
4.53,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04253,-0.06353,-0.08453000000000001,-0.10553,-0.12653,-0.14759,-0.16859000000000002
4.54,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04254,-0.06354,-0.08454,-0.10554,-0.12654,-0.14762,-0.16862000000000002
4.55,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04255,-0.06355,-0.08455,-0.10554999999999999,-0.12655,-0.14765,-0.16865000000000002
4.5600000000000005,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04256,-0.06356,-0.08456000000000001,-0.10556,-0.12656,-0.14768,-0.16868000000000002
4.57,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04257,-0.06357,-0.08457,-0.10557,-0.12657,-0.14770999999999998,-0.16871
4.58,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04258,-0.06358,-0.08458,-0.10558,-0.12658,-0.14773999999999998,-0.16874
4.59,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042589999999999996,-0.06359000000000001,-0.08459000000000001,-0.10559,-0.12659,-0.14776999999999998,-0.16877
4.6000000000000005,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.0426,-0.0636,-0.08460000000000001,-0.1056,-0.1266,-0.1478,-0.1688
4.61,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04261,-0.06361,-0.08461,-0.10561,-0.12661,-0.14783,-0.16883
4.62,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04262,-0.06362,-0.08462,-0.10561999999999999,-0.12662,-0.14786,-0.16886
4.63,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04263,-0.06363,-0.08463000000000001,-0.10563,-0.12663,-0.14789,-0.16889
4.64,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04264,-0.06364,-0.08464,-0.10564,-0.12664,-0.14792,-0.16892000000000001
4.65,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04265,-0.06365,-0.08465,-0.10565,-0.12665,-0.14795,-0.16895000000000002
4.66,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04266,-0.06366,-0.08466,-0.10565999999999999,-0.12666,-0.14798,-0.16898000000000002
4.67,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04267,-0.06367,-0.08467000000000001,-0.10567,-0.12667,-0.14801,-0.16901000000000002
4.68,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042679999999999996,-0.06368,-0.08468,-0.10568,-0.12668000000000001,-0.14804,-0.16904000000000002
4.69,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04269,-0.06369,-0.08469,-0.10568999999999999,-0.12669,-0.14806999999999998,-0.16907
4.7,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.0427,-0.0637,-0.08470000000000001,-0.1057,-0.1267,-0.14809999999999998,-0.1691
4.71,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04271,-0.06371,-0.08471000000000001,-0.10571,-0.12671,-0.14812999999999998,-0.16913
4.72,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04272,-0.06372,-0.08472,-0.10572,-0.12672,-0.14816,-0.16916
4.73,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04273,-0.06373,-0.08473,-0.10572999999999999,-0.12673,-0.14819,-0.16919
4.74,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04274,-0.06374,-0.08474000000000001,-0.10574,-0.12674,-0.14822,-0.16922
4.75,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042749999999999996,-0.06375,-0.08475,-0.10575,-0.12675,-0.14825,-0.16925
4.76,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04276,-0.06376,-0.08476,-0.10575999999999999,-0.12676,-0.14828,-0.16928
4.7700000000000005,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042769999999999996,-0.06377000000000001,-0.08477000000000001,-0.10577,-0.12677,-0.14831,-0.16931000000000002
4.78,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04278,-0.06378,-0.08478000000000001,-0.10578,-0.12678,-0.14834,-0.16934000000000002
4.79,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042789999999999995,-0.06379,-0.08479,-0.10579,-0.12679,-0.14837,-0.16937000000000002
4.8,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.0428,-0.0638,-0.0848,-0.10579999999999999,-0.1268,-0.1484,-0.16940000000000002
4.8100000000000005,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04281,-0.06381,-0.08481000000000001,-0.10581,-0.12681,-0.14843,-0.16943000000000003
4.82,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04282,-0.06382,-0.08482,-0.10582,-0.12682,-0.14845999999999998,-0.16946
4.83,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04283,-0.06383,-0.08483,-0.10583,-0.12683,-0.14848999999999998,-0.16949
4.84,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042839999999999996,-0.06384000000000001,-0.08484000000000001,-0.10584,-0.12684,-0.14851999999999999,-0.16952
4.8500000000000005,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04285,-0.06385,-0.08485000000000001,-0.10585,-0.12685,-0.14855,-0.16955
4.86,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042859999999999995,-0.06386,-0.08486,-0.10586,-0.12686,-0.14858,-0.16958
4.87,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04287,-0.06387,-0.08487,-0.10586999999999999,-0.12687,-0.14861,-0.16961
4.88,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042879999999999995,-0.06388,-0.08488000000000001,-0.10588,-0.12688,-0.14864,-0.16964
4.89,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04289,-0.06389,-0.08489000000000001,-0.10589,-0.12689,-0.14867,-0.16967000000000002
4.9,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042899999999999994,-0.0639,-0.0849,-0.1059,-0.1269,-0.1487,-0.16970000000000002
4.91,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04291,-0.06391,-0.08491,-0.10590999999999999,-0.12691,-0.14873,-0.16973000000000002
4.92,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04292,-0.06392,-0.08492000000000001,-0.10592,-0.12692,-0.14876,-0.16976000000000002
4.93,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042929999999999996,-0.06393,-0.08493,-0.10593,-0.12693000000000002,-0.14879,-0.16979000000000002
4.94,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04294,-0.06394,-0.08494,-0.10593999999999999,-0.12694,-0.14881999999999998,-0.16982
4.95,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042949999999999995,-0.06395,-0.08495000000000001,-0.10595,-0.12695,-0.14884999999999998,-0.16985
4.96,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04296,-0.06396,-0.08496000000000001,-0.10596,-0.12696,-0.14887999999999998,-0.16988
4.97,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042969999999999994,-0.06397,-0.08497,-0.10597,-0.12697,-0.14891,-0.16991
4.98,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.04298,-0.06398,-0.08498,-0.10597999999999999,-0.12698,-0.14894,-0.16994
4.99,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042989999999999993,-0.06399,-0.08499000000000001,-0.10599,-0.12699,-0.14897,-0.16997
5.0,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.085,-0.106,-0.127,-0.149,-0.17
5.01,0.042989999999999993,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08501,-0.10601,-0.12702,-0.14901999999999999,-0.17002
5.0200000000000005,0.04298,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08502000000000001,-0.10602,-0.12704000000000001,-0.14904,-0.17004000000000002
5.03,0.042969999999999994,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08503000000000001,-0.10603,-0.12706,-0.14906,-0.17006000000000002
5.04,0.04296,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08504,-0.10604,-0.12708,-0.14908,-0.17008
5.05,0.042949999999999995,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08505,-0.10604999999999999,-0.1271,-0.14909999999999998,-0.1701
5.0600000000000005,0.04294,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08506000000000001,-0.10606,-0.12712,-0.14912,-0.17012000000000002
5.07,0.042929999999999996,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08507,-0.10607,-0.12714,-0.14914,-0.17014
5.08,0.04292,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08508,-0.10608,-0.12716,-0.14916,-0.17016
5.09,0.04291,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08509,-0.10609,-0.12718000000000002,-0.14918,-0.17018
5.1000000000000005,0.042899999999999994,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08510000000000001,-0.1061,-0.1272,-0.1492,-0.17020000000000002
5.11,0.04289,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08511,-0.10611,-0.12722,-0.14922,-0.17022
5.12,0.042879999999999995,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08512,-0.10611999999999999,-0.12724,-0.14923999999999998,-0.17024
5.13,0.04287,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08513000000000001,-0.10613,-0.12726,-0.14926,-0.17026000000000002
5.14,0.042859999999999995,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08514000000000001,-0.10614,-0.12728,-0.14928,-0.17028000000000001
5.15,0.04285,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08515,-0.10615,-0.1273,-0.1493,-0.1703
5.16,0.042839999999999996,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08516,-0.10615999999999999,-0.12732,-0.14931999999999998,-0.17032
5.17,0.04283,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08517000000000001,-0.10617,-0.12734,-0.14934,-0.17034000000000002
5.18,0.04282,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08518,-0.10618,-0.12736,-0.14936,-0.17036
5.19,0.04281,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08519,-0.10618999999999999,-0.12738,-0.14937999999999999,-0.17038
5.2,0.0428,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.0852,-0.1062,-0.1274,-0.1494,-0.1704
5.21,0.042789999999999995,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08521000000000001,-0.10621,-0.12742,-0.14942,-0.17042000000000002
5.22,0.04278,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08522,-0.10622,-0.12744,-0.14944,-0.17044
5.23,0.042769999999999996,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08523,-0.10622999999999999,-0.12746,-0.14945999999999998,-0.17046
5.24,0.04276,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08524,-0.10624,-0.12748,-0.14948,-0.17048
5.25,0.042749999999999996,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08525,-0.10625,-0.1275,-0.1495,-0.1705
5.26,0.04274,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08526,-0.10626,-0.12752,-0.14952,-0.17052
5.2700000000000005,0.04273,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08527,-0.10627,-0.12754000000000001,-0.14954,-0.17054
5.28,0.04272,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08528000000000001,-0.10628,-0.12756,-0.14956,-0.17056000000000002
5.29,0.04271,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08529,-0.10629,-0.12758,-0.14958,-0.17058
5.3,0.0427,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.0853,-0.10629999999999999,-0.1276,-0.14959999999999998,-0.1706
5.3100000000000005,0.04269,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08531,-0.10631,-0.12762,-0.14962,-0.17062
5.32,0.042679999999999996,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08532000000000001,-0.10632,-0.12764,-0.14964,-0.17064000000000001
5.33,0.04267,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08533,-0.10633,-0.12766,-0.14966,-0.17066
5.34,0.04266,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08534,-0.10634,-0.12768000000000002,-0.14968,-0.17068
5.3500000000000005,0.04265,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08535,-0.10635,-0.1277,-0.1497,-0.1707
5.36,0.04264,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08536,-0.10636,-0.12772,-0.14972,-0.17072
5.37,0.04263,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08537,-0.10636999999999999,-0.12774,-0.14973999999999998,-0.17074
5.38,0.04262,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08538,-0.10638,-0.12776,-0.14976,-0.17076
5.39,0.04261,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08539000000000001,-0.10639,-0.12778,-0.14978,-0.17078000000000002
5.4,0.0426,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.0854,-0.1064,-0.1278,-0.1498,-0.1708
5.41,0.042589999999999996,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08541,-0.10640999999999999,-0.12782,-0.14981999999999998,-0.17082
5.42,0.04258,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08542,-0.10642,-0.12784,-0.14984,-0.17084
5.43,0.04257,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08543,-0.10643,-0.12786,-0.14986,-0.17086
5.44,0.04256,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08544,-0.10643999999999999,-0.12788,-0.14987999999999999,-0.17088
5.45,0.04255,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08545,-0.10645,-0.1279,-0.1499,-0.1709
5.46,0.04254,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08546,-0.10646,-0.12792,-0.14992,-0.17092
5.47,0.04253,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08547,-0.10647,-0.12794,-0.14994,-0.17094
5.48,0.04252,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08548,-0.10647999999999999,-0.12796,-0.14995999999999998,-0.17096
5.49,0.04251,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08549,-0.10649,-0.12798,-0.14998,-0.17098
5.5,0.042499999999999996,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08549999999999999,-0.1065,-0.128,-0.15,-0.17099999999999999
5.51,0.04249,0.021,0.011,0.0,-0.011,-0.021,-0.043,-0.064,-0.08551,-0.10651,-0.12802,-0.15002,-0.17102
